ClaimID,EmployeeID,EmployeeName,Role,Department,ClaimDate,ClaimTime,SubmissionDate,LateSubmission,Category,VendorID,VendorName,VendorType,Country,Currency,ExchangeRate,AmountLocal,AmountAUD,ReceiptID,SplitClaimFlag,NightTimeClaim,WeekendClaim,PolicyBreach,ApproverID,ApproverName,SelfApproval,PostedToAP,Approved,Notes,HighFreqVendor,DuplicateReceipt,SplitDetection,RiskScoreSimple
CLM000979,EMP018,Employee 18,Technician,Emergency,2024-04-09,15:50:16,2024-07-10,True,Parking,VEN0104,Vendor 104 - SubscriptionService,UniformShop,AU,AUD,1.0,10.2,10.2,RCT795466,False,False,False,False,APR009,Approver 9,False,True,True,,False,False,False,1
CLM000980,EMP014,Employee 14,Physio,Surgery,2024-07-30,04:41:37,2024-07-30,False,Training,VEN0021,Vendor 21 - TaxiCo,LocalShop,AU,AUD,1.0,1484.11,1484.11,RCT226120,False,True,False,False,APR004,Approver 4,False,True,False,,False,False,False,1
CLM000981,EMP054,Employee 54,Nurse,Surgery,2024-12-02,11:05:56,2025-01-28,True,Uniforms,VEN0016,Vendor 16 - Hotel,Catering,AU,INR,0.018,62.97,1.13,RCT304344,False,False,False,False,APR002,Approver 2,False,True,True,Training course approved,False,False,False,1
CLM000982,EMP047,Employee 47,Admin,Surgery,2024-08-06,09:46:00,2024-12-04,True,Taxi,VEN0081,Vendor 81 - TaxiCo,UniformShop,AU,AUD,1.0,10.91,10.91,RCT341616,False,False,False,False,APR018,Approver 18,False,True,True,Retrospective claim,False,False,False,1
CLM000983,EMP020,Employee 20,Admin,Emergency,2024-03-28,02:24:30,2024-07-18,True,Taxi,VEN0044,Vendor 44 - TaxiCo,Catering,CN,AUD,1.0,6.31,6.31,RCT312018,False,True,False,False,APR018,Approver 18,False,True,False,Conference attendance,False,False,False,2
CLM000984,EMP066,Employee 66,Physio,Surgery,2024-06-30,05:50:07,2024-08-23,True,Training,VEN0094,Vendor 94 - TaxiCo,Catering,AU,AUD,1.0,302.99,302.99,RCT363537,False,False,True,False,APR008,Approver 8,False,True,True,Conference attendance,False,False,False,2
CLM000985,EMP011,Employee 11,Technician,Surgery,2024-02-24,16:57:23,2024-04-14,True,Taxi,VEN0072,Vendor 72 - UniformShop,UniformShop,AU,USD,1.5,6.39,9.58,RCT510243,False,False,True,False,APR014,Approver 14,False,True,True,Urgent supply,False,False,False,2
CLM000986,EMP072,Employee 72,Pharmacist,Outpatient,2024-02-24,03:36:52,2024-04-19,True,Training,VEN0098,Vendor 98 - SubscriptionService,TaxiCo,AU,USD,1.5,1997.08,2995.62,RCT315829,True,True,True,False,APR008,Approver 8,False,True,True,,False,False,False,5
CLM000987,EMP055,Employee 55,Doctor,Administration,2024-10-26,15:15:30,2025-01-03,True,Meals,VEN0039,Vendor 39 - UniformShop,MedicalSupplier,AU,AUD,1.0,33.91,33.91,RCT962181,False,False,True,False,APR016,Approver 16,False,False,False,Urgent supply,False,False,False,2
CLM000988,EMP067,Employee 67,Nurse,Administration,2024-12-05,07:41:34,2024-12-19,False,Subscriptions,VEN0016,Vendor 16 - Hotel,Catering,AU,AUD,1.0,205.37,205.37,RCT367861,False,False,False,True,APR009,Approver 9,False,True,False,Urgent supply,False,False,False,2
CLM000989,EMP020,Employee 20,Admin,Emergency,2024-03-28,00:46:15,2024-03-28,False,Training,VEN0047,Vendor 47 - Hotel,LocalShop,AU,AUD,1.0,2291.69,2291.69,RCT728146,False,True,False,False,APR012,Approver 12,False,True,True,,False,False,False,1
CLM000990,EMP047,Employee 47,Admin,Surgery,2024-09-04,22:58:44,2024-10-23,True,Courier,VEN0056,Vendor 56 - MedicalSupplier,LocalShop,NZ,AUD,1.0,36.38,36.38,RCT389266,False,False,False,False,APR014,Approver 14,False,True,True,,False,False,False,1
CLM000991,EMP032,Employee 32,Admin,Surgery,2024-02-09,00:17:13,2024-06-08,True,Uniforms,VEN0027,Vendor 27 - ConferenceOrganizer,LocalShop,AU,AUD,1.0,5.29,5.29,RCT797962,False,True,False,False,APR015,Approver 15,False,True,True,Retrospective claim,False,False,False,2
CLM000992,EMP067,Employee 67,Nurse,Administration,2024-07-20,03:03:01,2024-08-25,True,Conference,VEN0021,Vendor 21 - TaxiCo,LocalShop,AU,AUD,1.0,289.54,289.54,RCT773896,False,True,True,False,APR007,Approver 7,False,True,True,Retrospective claim,False,False,False,3
CLM000993,EMP061,Employee 61,Pharmacist,Outpatient,2024-06-12,10:04:11,2024-07-17,True,Meals,VEN0102,Vendor 102 - TaxiCo,UniformShop,US,AUD,1.0,201.16,201.16,RCT561630,False,False,False,True,APR017,Approver 17,False,True,False,Conference attendance,False,False,False,3
CLM000994,EMP046,Employee 46,Lab Tech,Pharmacy,2024-09-16,21:06:08,2024-12-30,True,Uniforms,VEN0060,Vendor 60 - LocalShop,MedicalSupplier,AU,AUD,1.0,12.73,12.73,RCT444941,False,False,False,False,APR006,Approver 6,False,True,True,Missing PO noted,False,False,False,1
CLM000995,EMP020,Employee 20,Admin,Emergency,2024-05-13,03:36:19,2024-07-12,True,Subscriptions,VEN0066,Vendor 66 - Courier,Catering,AU,AUD,1.0,14.08,14.08,RCT150121,False,True,False,False,APR014,Approver 14,False,True,True,Retrospective claim,False,False,False,2
CLM000996,EMP055,Employee 55,Doctor,Administration,2024-09-08,06:11:28,2024-12-09,True,Accommodation,VEN0056,Vendor 56 - MedicalSupplier,LocalShop,NZ,AUD,1.0,24.69,24.69,RCT280415,False,False,True,False,APR001,Approver 1,False,True,True,Training course approved,False,False,False,2
CLM000997,EMP051,Employee 51,Admin,Surgery,2024-05-02,09:26:49,2024-06-19,True,Training,VEN0107,Vendor 107 - SubscriptionService,LocalShop,AU,AUD,1.0,932.4,932.4,RCT428124,False,False,False,False,APR006,Approver 6,False,True,True,Urgent supply,False,False,False,1
CLM000998,EMP056,Employee 56,Pharmacist,Emergency,2024-11-08,15:26:51,2024-12-15,True,Courier,VEN0078,Vendor 78 - Hotel,Courier,AU,NZD,0.92,112.7,103.68,RCT116701,False,False,False,False,APR003,Approver 3,False,True,True,Retrospective claim,False,False,False,1
CLM000999,EMP008,Employee 8,Pharmacist,Radiology,2024-03-10,16:42:47,2024-06-14,True,Meals,VEN0061,Vendor 61 - Hotel,Hotel,AU,AUD,1.0,44.2,44.2,RCT846235,False,False,True,False,APR007,Approver 7,False,True,True,Conference attendance,False,False,False,2
CLM001000,EMP072,Employee 72,Pharmacist,Outpatient,2024-02-21,05:58:36,2024-03-27,True,Training,VEN0035,Vendor 35 - Courier,UniformShop,AU,AUD,1.0,648.2,648.2,RCT937274,False,False,False,False,APR014,Approver 14,False,True,True,Retrospective claim,False,False,False,1
CLM001001,EMP067,Employee 67,Nurse,Administration,2024-03-01,14:46:58,2024-03-01,False,Conference,VEN0045,Vendor 45 - ConferenceOrganizer,LocalShop,AU,AUD,1.0,262.72,262.72,RCT329612,False,False,False,False,APR018,Approver 18,False,True,True,,False,False,False,0
CLM001002,EMP048,Employee 48,Lab Tech,Radiology,2024-11-29,23:03:41,2024-11-29,False,Taxi,VEN0016,Vendor 16 - Hotel,Catering,AU,AUD,1.0,11.14,11.14,RCT695681,False,False,False,False,APR011,Approver 11,False,True,False,Conference attendance,False,False,False,0
CLM001003,EMP040,Employee 40,Physio,Emergency,2024-10-17,10:08:01,2024-10-17,False,Meals,VEN0013,Vendor 13 - UniformShop,Courier,AU,AUD,1.0,48.92,48.92,RCT376359,False,False,False,False,APR007,Approver 7,False,True,True,Missing PO noted,False,False,False,0
CLM001004,EMP049,Employee 49,Admin,Administration,2024-02-22,17:16:29,2024-02-22,False,Parking,VEN0092,Vendor 92 - Catering,SubscriptionService,AU,AUD,1.0,18.29,18.29,RCT664422,False,False,False,False,APR018,Approver 18,False,True,True,,False,False,False,0
CLM001005,EMP031,Employee 31,Admin,Surgery,2024-11-09,10:08:33,2024-11-09,False,Uniforms,VEN0058,Vendor 58 - TaxiCo,MedicalSupplier,IN,AUD,1.0,51.73,51.73,RCT680987,False,False,True,False,APR018,Approver 18,False,True,True,Retrospective claim,False,False,False,1
CLM001006,EMP009,Employee 9,Pharmacist,Surgery,2024-06-18,11:53:08,2024-09-26,True,Subscriptions,VEN0016,Vendor 16 - Hotel,Catering,AU,AUD,1.0,50.64,50.64,RCT686149,False,False,False,False,APR003,Approver 3,False,True,True,Missing PO noted,False,False,False,1
CLM001007,EMP008,Employee 8,Pharmacist,Radiology,2024-04-17,02:05:33,2024-06-17,True,Uniforms,VEN0057,Vendor 57 - Courier,TaxiCo,AU,AUD,1.0,95.04,95.04,RCT726774,False,True,False,False,APR007,Approver 7,False,True,True,Retrospective claim,False,False,False,2
CLM001008,EMP071,Employee 71,Physio,Radiology,2024-09-27,05:31:22,2024-10-25,False,Medical Supplies,VEN0048,Vendor 48 - ConferenceOrganizer,TaxiCo,IN,AUD,1.0,1377.11,1377.11,RCT526919,False,False,False,False,APR018,Approver 18,False,True,True,Missing PO noted,False,False,False,0
CLM001009,EMP047,Employee 47,Admin,Surgery,2024-10-20,13:10:57,2024-12-26,True,Meals,VEN0102,Vendor 102 - TaxiCo,UniformShop,US,AUD,1.0,19.87,19.87,RCT166719,False,False,True,False,APR014,Approver 14,False,True,True,Training course approved,False,False,False,2
CLM001010,EMP046,Employee 46,Lab Tech,Pharmacy,2024-11-20,20:15:16,2025-03-10,True,Conference,VEN0072,Vendor 72 - UniformShop,UniformShop,AU,AUD,1.0,2957.92,2957.92,RCT447907,False,False,False,False,APR004,Approver 4,False,True,True,Missing PO noted,False,False,False,1
CLM001011,EMP032,Employee 32,Admin,Surgery,2024-07-03,10:50:30,2024-10-07,True,Parking,VEN0051,Vendor 51 - UniformShop,UniformShop,NZ,AUD,1.0,19.98,19.98,RCT286028,False,False,False,False,APR015,Approver 15,False,True,True,Missing PO noted,False,False,False,1
CLM001012,EMP072,Employee 72,Pharmacist,Outpatient,2024-09-02,23:01:32,2024-09-02,False,Medical Supplies,VEN0095,Vendor 95 - TaxiCo,UniformShop,US,AUD,1.0,1015.18,1015.18,RCT121391,False,False,False,False,APR003,Approver 3,False,True,True,Retrospective claim,False,False,False,0
CLM001013,EMP020,Employee 20,Admin,Emergency,2024-01-05,21:24:33,2024-04-06,True,Medical Supplies,VEN0068,Vendor 68 - ConferenceOrganizer,TaxiCo,AU,AUD,1.0,523.26,523.26,RCT695673,False,False,False,False,APR005,Approver 5,False,True,True,Training course approved,False,False,False,1
CLM001014,EMP065,Employee 65,Lab Tech,Outpatient,2024-05-14,05:28:28,2024-05-23,False,Courier,VEN0020,Vendor 20 - TaxiCo,LocalShop,AU,AUD,1.0,23.88,23.88,RCT701866,False,False,False,False,APR015,Approver 15,False,True,True,Conference attendance,False,False,False,0
CLM001015,EMP002,Employee 2,Lab Tech,Outpatient,2024-01-12,17:27:14,2024-04-29,True,Conference,VEN0114,Vendor 114 - UniformShop,Catering,AU,USD,1.5,2202.63,3303.95,RCT946415,False,False,False,False,APR002,Approver 2,False,True,True,,False,False,False,1
CLM001016,EMP034,Employee 34,Lab Tech,Emergency,2024-07-12,13:28:35,2024-07-12,False,Meals,VEN0099,Vendor 99 - SubscriptionService,UniformShop,AU,NZD,0.92,6.91,6.36,RCT790474,False,False,False,False,APR013,Approver 13,False,True,True,Urgent supply,False,False,False,0
CLM001017,EMP042,Employee 42,Admin,Pharmacy,2024-02-24,06:29:16,2024-06-07,True,Subscriptions,VEN0072,Vendor 72 - UniformShop,UniformShop,AU,AUD,1.0,9.03,9.03,RCT143610,False,False,True,False,APR015,Approver 15,False,True,True,Retrospective claim,False,False,False,2
CLM001018,EMP009,Employee 9,Pharmacist,Surgery,2024-02-08,03:37:35,2024-03-04,False,Training,VEN0008,Vendor 8 - UniformShop,Hotel,AU,INR,0.018,1927.19,34.69,RCT703022,False,True,False,False,APR006,Approver 6,False,True,True,Training course approved,False,False,False,1
CLM001019,EMP050,Employee 50,Technician,Radiology,2024-04-23,17:22:52,2024-04-23,False,Taxi,VEN0049,Vendor 49 - MedicalSupplier,TaxiCo,AU,AUD,1.0,50.71,50.71,RCT124991,False,False,False,False,APR001,Approver 1,False,True,True,Urgent supply,False,False,False,0
CLM001020,EMP072,Employee 72,Pharmacist,Outpatient,2024-10-26,10:46:54,2024-11-30,True,Taxi,VEN0089,Vendor 89 - Courier,MedicalSupplier,AU,NZD,0.92,257.46,236.86,RCT716006,False,False,True,True,APR012,Approver 12,False,True,True,Urgent supply,False,False,False,4
CLM001021,EMP073,Employee 73,Nurse,Emergency,2024-05-29,18:23:39,2024-08-05,True,Medical Supplies,VEN0082,Vendor 82 - ConferenceOrganizer,Courier,AU,AUD,1.0,1233.86,1233.86,RCT817399,False,False,False,False,APR009,Approver 9,False,True,True,Training course approved,False,False,False,1
CLM001022,EMP027,Employee 27,Physio,Outpatient,2024-02-08,00:08:19,2024-02-28,False,Subscriptions,VEN0109,Vendor 109 - SubscriptionService,SubscriptionService,CN,AUD,1.0,63.19,63.19,RCT176507,False,True,False,False,APR001,Approver 1,False,True,True,Missing PO noted,False,False,False,1
CLM001023,EMP051,Employee 51,Admin,Surgery,2024-02-15,14:51:29,2024-02-15,False,Conference,VEN0071,Vendor 71 - Catering,UniformShop,AU,AUD,1.0,4352.99,4352.99,RCT971685,False,False,False,False,APR007,Approver 7,False,True,True,Training course approved,False,False,False,0
CLM001024,EMP021,Employee 21,Technician,Radiology,2024-02-25,22:15:15,2024-05-28,True,Uniforms,VEN0092,Vendor 92 - Catering,SubscriptionService,AU,NZD,0.92,130.4,119.97,RCT813446,False,False,True,False,APR013,Approver 13,False,True,True,Urgent supply,False,False,False,2
CLM001025,EMP058,Employee 58,Pharmacist,Outpatient,2024-06-07,22:25:27,2024-06-25,False,Taxi,VEN0026,Vendor 26 - ConferenceOrganizer,SubscriptionService,IN,AUD,1.0,11.31,11.31,RCT298701,False,False,False,False,APR002,Approver 2,False,True,True,Conference attendance,False,False,False,0
CLM001026,EMP005,Employee 5,Pharmacist,Emergency,2024-02-20,09:26:36,2024-02-20,False,Conference,VEN0071,Vendor 71 - Catering,UniformShop,AU,AUD,1.0,499.39,499.39,RCT929622,False,False,False,False,APR009,Approver 9,False,True,True,Missing PO noted,False,False,False,0
CLM001027,EMP025,Employee 25,Doctor,Administration,2024-06-03,01:54:17,2024-06-03,False,Taxi,VEN0083,Vendor 83 - Hotel,LocalShop,AU,AUD,1.0,43.51,43.51,RCT213762,False,True,False,False,APR008,Approver 8,False,True,True,Training course approved,False,False,False,1
CLM001028,EMP036,Employee 36,Lab Tech,Surgery,2024-02-19,03:39:56,2024-02-19,False,Subscriptions,VEN0047,Vendor 47 - Hotel,LocalShop,AU,AUD,1.0,31.86,31.86,RCT339751,False,True,False,False,APR011,Approver 11,False,True,True,Urgent supply,False,False,False,1
CLM001029,EMP037,Employee 37,Technician,Pharmacy,2024-06-19,08:39:54,2024-06-19,False,Taxi,VEN0107,Vendor 107 - SubscriptionService,LocalShop,AU,AUD,1.0,67.48,67.48,RCT628083,False,False,False,False,APR001,Approver 1,False,True,False,Urgent supply,False,False,False,0
CLM001030,EMP032,Employee 32,Admin,Surgery,2024-11-29,04:08:09,2024-11-29,False,Courier,VEN0012,Vendor 12 - UniformShop,Courier,US,AUD,1.0,83.22,83.22,RCT775424,False,True,False,False,APR018,Approver 18,False,True,True,Urgent supply,False,False,False,1
CLM001031,EMP042,Employee 42,Admin,Pharmacy,2024-09-12,05:05:49,2024-10-14,True,Conference,VEN0011,Vendor 11 - LocalShop,SubscriptionService,AU,AUD,1.0,5192.71,5192.71,RCT730886,False,False,False,True,APR009,Approver 9,False,True,False,Conference attendance,False,False,False,3
CLM001032,EMP017,Employee 17,Admin,Emergency,2024-07-20,00:00:11,2024-07-20,False,Conference,VEN0001,Vendor 1 - LocalShop,UniformShop,US,AUD,1.0,470.63,470.63,RCT437281,False,True,True,False,APR008,Approver 8,False,True,True,Conference attendance,False,False,False,2
CLM001033,EMP037,Employee 37,Technician,Pharmacy,2024-10-25,09:24:09,2024-10-25,False,Training,VEN0006,Vendor 6 - UniformShop,Hotel,AU,AUD,1.0,999.65,999.65,RCT691018,False,False,False,False,APR016,Approver 16,False,True,True,Missing PO noted,False,False,False,0
CLM001034,EMP054,Employee 54,Nurse,Surgery,2024-08-27,20:04:31,2024-12-22,True,Taxi,VEN0059,Vendor 59 - LocalShop,Catering,AU,AUD,1.0,18.19,18.19,RCT742366,False,False,False,False,APR011,Approver 11,False,True,True,Urgent supply,False,False,False,1
CLM001035,EMP042,Employee 42,Admin,Pharmacy,2024-03-27,03:35:45,2024-03-27,False,Medical Supplies,VEN0056,Vendor 56 - MedicalSupplier,LocalShop,NZ,NZD,0.92,1067.65,982.24,RCT369705,False,True,False,False,EMP042,Employee 42,True,True,True,Missing PO noted,False,False,False,4
CLM001036,EMP045,Employee 45,Lab Tech,Pharmacy,2024-12-07,12:05:32,2025-03-26,True,Parking,VEN0013,Vendor 13 - UniformShop,Courier,AU,AUD,1.0,15.74,15.74,RCT756932,False,False,True,False,APR010,Approver 10,False,True,True,Conference attendance,False,False,False,2
CLM001037,EMP049,Employee 49,Admin,Administration,2024-06-29,13:31:46,2024-06-29,False,Medical Supplies,VEN0105,Vendor 105 - TaxiCo,SubscriptionService,AU,AUD,1.0,752.05,752.05,RCT655678,False,False,True,False,APR010,Approver 10,False,True,True,Retrospective claim,False,False,False,1
CLM001038,EMP023,Employee 23,Admin,Administration,2024-05-21,20:08:35,2024-05-21,False,Taxi,VEN0072,Vendor 72 - UniformShop,UniformShop,AU,AUD,1.0,31.1,31.1,RCT775282,False,False,False,False,APR013,Approver 13,False,True,False,Retrospective claim,False,False,False,0
CLM001039,EMP028,Employee 28,Physio,Surgery,2024-06-09,03:04:09,2024-06-16,False,Uniforms,VEN0105,Vendor 105 - TaxiCo,SubscriptionService,AU,INR,0.018,14.39,0.26,RCT502957,True,True,True,False,APR001,Approver 1,False,True,True,Training course approved,False,False,False,4
CLM001040,EMP061,Employee 61,Pharmacist,Outpatient,2024-04-16,00:02:17,2024-04-19,False,Accommodation,VEN0052,Vendor 52 - ConferenceOrganizer,ConferenceOrganizer,AU,AUD,1.0,285.8,285.8,RCT939738,False,True,False,False,APR007,Approver 7,False,True,False,Urgent supply,False,False,False,1
CLM001041,EMP064,Employee 64,Technician,Emergency,2024-08-25,23:14:35,2024-08-25,False,Taxi,VEN0119,Vendor 119 - Hotel,Courier,AU,AUD,1.0,21.11,21.11,RCT201779,False,False,True,False,EMP064,Employee 64,True,True,True,Urgent supply,False,False,False,4
CLM001042,EMP031,Employee 31,Admin,Surgery,2024-12-27,07:46:47,2025-02-10,True,Uniforms,VEN0029,Vendor 29 - UniformShop,LocalShop,IN,AUD,1.0,13.45,13.45,RCT981515,False,False,False,False,APR002,Approver 2,False,True,True,Training course approved,False,False,False,1
CLM001043,EMP017,Employee 17,Admin,Emergency,2024-04-22,23:37:22,2024-05-19,False,Training,VEN0010,Vendor 10 - ConferenceOrganizer,UniformShop,AU,USD,1.5,287.74,431.61,RCT271187,False,False,False,False,APR018,Approver 18,False,True,True,Urgent supply,False,False,False,0
CLM001044,EMP040,Employee 40,Physio,Emergency,2024-09-24,08:00:28,2024-09-24,False,Subscriptions,VEN0108,Vendor 108 - Courier,LocalShop,CN,AUD,1.0,59.43,59.43,RCT566515,False,False,False,False,APR013,Approver 13,False,True,True,Retrospective claim,False,False,False,0
CLM001045,EMP046,Employee 46,Lab Tech,Pharmacy,2024-09-24,18:57:03,2025-01-12,True,Courier,VEN0072,Vendor 72 - UniformShop,UniformShop,AU,AUD,1.0,27.37,27.37,RCT120821,False,False,False,False,APR004,Approver 4,False,False,True,,False,False,False,1
CLM001046,EMP057,Employee 57,Technician,Radiology,2024-03-09,00:52:02,2024-03-09,False,Meals,VEN0043,Vendor 43 - ConferenceOrganizer,Catering,AU,USD,1.5,28.53,42.8,RCT929389,False,True,True,False,APR006,Approver 6,False,True,True,Urgent supply,False,False,False,2
CLM001047,EMP045,Employee 45,Lab Tech,Pharmacy,2024-08-22,20:37:59,2024-08-22,False,Conference,VEN0089,Vendor 89 - Courier,MedicalSupplier,AU,AUD,1.0,2795.91,2795.91,RCT277272,False,False,False,False,APR004,Approver 4,False,True,True,Urgent supply,False,False,False,0
CLM001048,EMP037,Employee 37,Technician,Pharmacy,2024-12-17,00:53:56,2024-12-17,False,Conference,VEN0064,Vendor 64 - Courier,MedicalSupplier,IN,AUD,1.0,1178.42,1178.42,RCT570738,False,True,False,False,APR017,Approver 17,False,True,True,Urgent supply,False,False,False,1
CLM001049,EMP014,Employee 14,Physio,Surgery,2024-08-02,03:23:21,2024-08-02,False,Training,VEN0057,Vendor 57 - Courier,TaxiCo,AU,AUD,1.0,2740.65,2740.65,RCT870327,False,True,False,False,APR017,Approver 17,False,True,True,Urgent supply,False,False,False,1
CLM001050,EMP074,Employee 74,Physio,Outpatient,2024-09-27,04:49:40,2024-11-28,True,Medical Supplies,VEN0005,Vendor 5 - Catering,LocalShop,AU,AUD,1.0,976.31,976.31,RCT922209,False,True,False,False,APR013,Approver 13,False,True,True,Urgent supply,False,False,False,2
CLM001051,EMP044,Employee 44,Lab Tech,Outpatient,2024-04-13,16:36:04,2024-07-15,True,Courier,VEN0039,Vendor 39 - UniformShop,MedicalSupplier,AU,AUD,1.0,30.5,30.5,RCT798585,True,False,True,False,APR005,Approver 5,False,True,True,Training course approved,False,False,False,4
CLM001052,EMP070,Employee 70,Admin,Surgery,2024-01-29,04:02:33,2024-01-29,False,Medical Supplies,VEN0050,Vendor 50 - LocalShop,ConferenceOrganizer,AU,AUD,1.0,1332.09,1332.09,RCT916711,False,True,False,False,APR015,Approver 15,False,True,False,,False,False,False,1
CLM001053,EMP036,Employee 36,Lab Tech,Surgery,2024-03-01,13:30:53,2024-03-01,False,Meals,VEN0050,Vendor 50 - LocalShop,ConferenceOrganizer,AU,AUD,1.0,30.79,30.79,RCT446974,False,False,False,False,APR017,Approver 17,False,True,True,,False,False,False,0
CLM001054,EMP055,Employee 55,Doctor,Administration,2024-03-13,05:01:16,2024-03-13,False,Meals,VEN0120,Vendor 120 - Courier,Hotel,IN,AUD,1.0,21.9,21.9,RCT818904,False,False,False,False,APR009,Approver 9,False,True,True,Training course approved,False,False,False,0
